eid,b1_mctype,b2_mctype,b1tau_mctype,b2tau_mctype
16142,Had,Dl,NoTau,NoTau
16143,Dstarl,Had,NoTau,NoTau
16144,Had,Dstarl,NoTau,NoTau
16145,Dl,Had,NoTau,NoTau
16146,Had,Had,NoTau,NoTau
16147,Dstarl,Dstarl,NoTau,NoTau
16148,Dl,Dstarl,NoTau,NoTau
16149,Dstarl,Had,NoTau,NoTau
16150,Dstarl,Dl,NoTau,NoTau
16151,Dstartau,Dstarl,tau_h,NoTau
16152,Had,Dstarl,NoTau,NoTau
16153,Had,Dstarl,NoTau,NoTau
16154,Dstarl,Dstarl,NoTau,NoTau
16155,Dstarstar_res,Had,tau_h,NoTau
16156,Dstarl,Dstarl,NoTau,NoTau
16157,Had,Dstarl,NoTau,NoTau
16158,Dstarstar_res,Dstarl,NoTau,NoTau
16159,Had,Had,NoTau,NoTau
16160,Dstarl,Had,NoTau,NoTau
16161,Dstartau,Dstarstar_res,tau_h,NoTau
16162,Had,Dstarl,NoTau,NoTau
16163,Dstarstar_res,Dstarl,NoTau,NoTau
16164,Dstarstar_res,Dl,NoTau,NoTau
16165,Had,Had,NoTau,NoTau
16166,Dstarl,Dstarl,NoTau,NoTau
16167,Had,Had,NoTau,NoTau
16168,Dstarl,Had,NoTau,NoTau
16169,Dstarl,Had,NoTau,NoTau
16170,Dstartau,Dl,tau_h,NoTau
16171,Dl,Had,NoTau,NoTau
16172,Dl,Had,NoTau,NoTau
16173,Dstarl,Dl,NoTau,NoTau
16174,Dstarstar_res,Had,NoTau,NoTau
16175,Had,Dstarl,NoTau,NoTau
16176,Had,Had,NoTau,NoTau
16177,Dl,Dstarl,NoTau,NoTau
16178,Dl,Had,NoTau,NoTau
16179,Dstarl,Had,NoTau,NoTau
16180,Had,SL,NoTau,NoTau
16181,Dstarl,Dstarstar_res,NoTau,NoTau
16182,Dstarl,Dstarl,NoTau,NoTau
16183,Had,Dl,NoTau,NoTau
16184,Had,Dstarl,NoTau,NoTau
16185,Dl,Had,NoTau,NoTau
16186,Had,Had,NoTau,NoTau
16187,Dstarstar_res,Had,NoTau,NoTau
16188,Had,Dstarl,NoTau,NoTau
16189,Had,Dl,NoTau,NoTau
16190,Dstarstar_res,Dstarstar_nonres,NoTau,NoTau
16191,Dstarl,Dstarl,NoTau,NoTau
16192,Had,Dl,NoTau,NoTau
16193,Had,Had,NoTau,NoTau
16194,Dl,Dstartau,NoTau,tau_mu
16195,Dl,Dstartau,NoTau,tau_h
16196,Dstarl,Had,NoTau,NoTau
16197,Had,Dstarl,NoTau,NoTau
16198,Dstarstar_res,Had,NoTau,NoTau
16199,Dl,Had,NoTau,NoTau
16200,Dl,Had,NoTau,NoTau
16201,Dstarl,Had,NoTau,NoTau
16202,Dstarl,Had,NoTau,NoTau
16203,Had,Dl,NoTau,NoTau
16204,Dstarl,Dstarl,NoTau,NoTau
16205,Had,Dstarstar_res,NoTau,NoTau
16206,Dstarstar_res,Dstarl,NoTau,NoTau
16207,Had,Dl,NoTau,NoTau
16208,Had,Had,NoTau,NoTau
16209,Dl,Dstarl,NoTau,NoTau
16210,Dstarl,Dl,NoTau,NoTau
16211,Dstarstar_res,Had,NoTau,NoTau
16212,Had,Dstarl,NoTau,NoTau
16213,Dstarl,Dstarl,NoTau,NoTau
16214,Dstarstar_res,Dstarstar_res,NoTau,NoTau
16215,Dl,Dstarl,NoTau,NoTau
16216,Dl,Dstarstar_res,NoTau,NoTau
16217,Dl,Had,NoTau,NoTau
16218,Dstarl,Had,NoTau,NoTau
16219,Had,Dstarstar_res,NoTau,NoTau
16220,Dstarl,Had,NoTau,NoTau
16221,Dstarstar_nonres,Dstarl,NoTau,NoTau
16222,Dstarl,Had,NoTau,NoTau
16223,Had,Had,NoTau,NoTau
16224,Had,Dstarl,NoTau,NoTau
16225,Dstarl,Had,NoTau,NoTau
16226,Had,Dstarstar_res,NoTau,NoTau
16227,Had,Dl,NoTau,NoTau
16228,Dstarl,Dstarstar_res,NoTau,NoTau
16229,Had,Had,NoTau,NoTau
16230,Dl,Dstarl,NoTau,NoTau
16231,Dstarl,Dstarl,NoTau,NoTau
16232,Had,Dstarstar_res,NoTau,NoTau
16233,Dstarl,Had,NoTau,NoTau
16234,SL,Dstarl,NoTau,NoTau
16235,Dstarl,Had,NoTau,NoTau
16236,Dstarl,Had,NoTau,NoTau
16237,Dstarl,Dstarl,NoTau,NoTau
16238,Had,Dstarl,NoTau,NoTau
16239,Dl,Had,NoTau,NoTau
16240,Dstarl,Had,NoTau,NoTau
16241,Dstarl,Had,NoTau,NoTau
16242,Dstarstar_res,Dstarstar_res,NoTau,NoTau
16243,Dstarstar_res,Dstarl,NoTau,NoTau
16244,Dstartau,Dstarstar_nonres,tau_h,NoTau
16245,Had,Dl,NoTau,NoTau
16246,Dstarl,Dl,NoTau,NoTau
16247,Had,Had,NoTau,NoTau
16248,Had,Had,NoTau,NoTau
16249,Dstarl,Had,NoTau,NoTau
16250,Had,Dstarstar_res,NoTau,NoTau
16251,Had,Dstartau,NoTau,tau_mu
16252,Dstarl,Dstarl,NoTau,NoTau
16253,Had,Dl,NoTau,NoTau
16254,Dstarl,Had,NoTau,NoTau
16255,Dstarl,Dstarl,NoTau,NoTau
16256,Dl,Had,NoTau,NoTau
16257,Had,Had,NoTau,NoTau
16258,Had,Had,NoTau,NoTau
16259,Had,Dstarl,NoTau,NoTau
16260,Dstarl,Dstarl,NoTau,NoTau
16261,Dstarl,Had,NoTau,NoTau
16262,Dstarstar_nonres,Dstarstar_nonres,NoTau,NoTau
16263,Dstartau,Dstarstar_res,tau_h,NoTau
16264,Had,Dstarl,NoTau,NoTau
16265,Had,Had,NoTau,NoTau
16266,Dl,Had,NoTau,NoTau
16267,Had,Had,NoTau,NoTau
16268,Had,Dstarl,NoTau,NoTau
16269,SL,Had,NoTau,NoTau
16270,Dstarl,Had,NoTau,NoTau
16271,Had,Had,NoTau,NoTau
16272,Dstarl,Had,NoTau,NoTau
16273,Had,Dstarstar_res,NoTau,tau_e
16274,Had,Had,NoTau,NoTau
16275,Dstartau,Had,tau_h,NoTau
16276,Dstarl,Dstarl,NoTau,NoTau
16277,Dl,Dstarstar_res,NoTau,NoTau
16278,Had,Had,NoTau,NoTau
16279,Dstarstar_res,Had,NoTau,NoTau
16280,Had,Had,NoTau,NoTau
16281,Dstarl,Dstarstar_res,NoTau,NoTau
16282,Had,Had,NoTau,NoTau
16283,Dstarl,Dstarstar_res,NoTau,NoTau
16284,Dstarstar_nonres,Had,NoTau,NoTau
16285,Had,Dstarl,NoTau,NoTau
16286,Dstarstar_res,Had,NoTau,NoTau
16287,Dstarl,Had,NoTau,NoTau
16288,Dstarl,Had,NoTau,NoTau
16289,Dstarl,Had,NoTau,NoTau
16290,Dstarl,Had,NoTau,NoTau
16291,Had,Dtau,NoTau,tau_h
16292,Had,Dstarl,NoTau,NoTau
16293,Dstarstar_nonres,Dl,NoTau,NoTau
16294,Had,Dl,NoTau,NoTau
16295,Had,Had,NoTau,NoTau
16296,Had,Dstarl,NoTau,NoTau
16297,Had,Dl,NoTau,NoTau
16298,Dstarl,Dstarl,NoTau,NoTau
16299,Had,Dstarl,NoTau,NoTau
16300,Had,Dstartau,NoTau,tau_mu
16301,Dl,Dstarl,NoTau,NoTau
16302,Had,Dstarl,NoTau,NoTau
16303,Had,Had,NoTau,NoTau
16304,Dstarl,Dstarstar_res,NoTau,NoTau
16305,Had,Had,NoTau,NoTau
16306,Had,Dstarl,NoTau,NoTau
16307,Had,Dstarl,NoTau,NoTau
16308,Had,Dstarstar_res,NoTau,NoTau
16309,Had,Dstarl,NoTau,NoTau
16310,Dstarl,Dstarstar_res,NoTau,tau_h
16311,Had,Had,NoTau,NoTau
16312,Had,Had,NoTau,NoTau
16313,Dstarl,Had,NoTau,NoTau
16314,Dstarl,Dstarstar_res,NoTau,NoTau
16315,Had,Dstarstar_res,NoTau,NoTau
16316,Dtau,Had,tau_e,NoTau
16317,Dl,Dstarl,NoTau,NoTau
16318,Dstarl,Had,NoTau,NoTau
16319,Dstarstar_nonres,Had,NoTau,NoTau
16320,Dstarstar_res,Dstarl,NoTau,NoTau
16321,Dstarl,Had,NoTau,NoTau
16322,Dstarl,Had,NoTau,NoTau
16323,Dstarl,Dstarstar_res,NoTau,NoTau
16324,Dstarl,Had,NoTau,NoTau
16325,Dl,Dstarstar_res,NoTau,NoTau
16326,Dstarl,Had,NoTau,NoTau
16327,Dl,Dstarl,NoTau,NoTau
16328,Had,Had,NoTau,NoTau
16329,Dstarstar_res,Had,NoTau,NoTau
16330,Had,Dstarl,NoTau,NoTau
16331,Dstarstar_res,Dstarl,NoTau,NoTau
16332,Had,Dstarl,NoTau,NoTau
16333,Dstarl,Had,NoTau,NoTau
16334,Had,Dstarl,NoTau,NoTau
16335,Had,Dl,NoTau,NoTau
16336,Had,Had,NoTau,NoTau
16337,Dstarstar_res,Dl,NoTau,NoTau
16338,Dstarstar_res,Had,NoTau,NoTau
16339,Dstarl,Had,NoTau,NoTau
16340,Had,Dstarl,NoTau,NoTau
16341,Dstarl,Had,NoTau,NoTau
16342,Had,Had,NoTau,NoTau
16343,Dstarl,Dstarl,NoTau,NoTau
16344,Had,Dstarl,NoTau,NoTau
16345,Had,Dtau,NoTau,tau_h
16346,Had,Had,NoTau,NoTau
16347,Had,Dstarstar_res,NoTau,NoTau
16348,Dstarl,Had,NoTau,NoTau
16349,Had,Had,NoTau,NoTau
16350,Dl,Had,NoTau,NoTau
16351,Dstarl,Dstarstar_nonres,NoTau,NoTau
16352,Had,Dl,NoTau,NoTau
16353,Dstarl,Dstarl,NoTau,NoTau
16354,Dstartau,Dstarstar_res,tau_h,NoTau
16355,Dstarl,Dl,NoTau,NoTau
16356,Had,Dstarstar_res,NoTau,NoTau
16357,Had,Dstarstar_res,NoTau,NoTau
16358,Had,Dl,NoTau,NoTau
16359,Had,Dl,NoTau,NoTau
16360,Had,Dstarl,NoTau,NoTau
16361,Had,Dstarstar_res,NoTau,NoTau
16362,Dstarl,Had,NoTau,NoTau
16363,Had,Dstarl,NoTau,NoTau
16364,Had,Dstarstar_res,NoTau,NoTau
16365,Dstarl,Dl,NoTau,NoTau
16366,Dl,Had,NoTau,NoTau
16367,Had,Dl,NoTau,NoTau
16368,Dstarstar_res,Dstarl,NoTau,NoTau
16369,Dstarstar_res,Had,NoTau,NoTau
16370,Dl,Had,NoTau,NoTau
16371,Dstarstar_res,Had,NoTau,NoTau
16372,Had,Dstarl,NoTau,NoTau
16373,Had,Dl,NoTau,NoTau
16374,Had,Had,NoTau,NoTau
16375,Dstarl,Dstarl,NoTau,NoTau
16376,Dstarl,Dstarstar_res,NoTau,NoTau
16377,Dl,Dstarl,NoTau,NoTau
16378,Had,Dstarl,NoTau,NoTau
16379,Had,SL,NoTau,NoTau
16380,Dstarstar_res,Dstarl,NoTau,NoTau
16381,Had,Had,NoTau,NoTau
16382,Dstarstar_res,Had,NoTau,NoTau
16383,Had,Had,NoTau,NoTau
16384,Had,Had,NoTau,NoTau
16385,Had,Dstarstar_res,NoTau,NoTau
16386,Dstarl,Dstarl,NoTau,NoTau
16387,Dl,Had,NoTau,NoTau
16388,Had,Dl,NoTau,NoTau
16389,Had,Dstarstar_res,NoTau,NoTau
16390,Had,Had,NoTau,NoTau
16391,Dl,Had,NoTau,NoTau
16392,Had,Had,NoTau,NoTau
16393,Dl,Dstarstar_nonres,NoTau,NoTau
16394,Dl,Had,NoTau,NoTau
16395,Had,Dstarl,NoTau,NoTau
16396,Had,Dl,NoTau,NoTau
16397,Dstarstar_res,Dstarstar_res,NoTau,NoTau
16398,Dstarl,Had,NoTau,NoTau
16399,Dstarl,Had,NoTau,NoTau
16400,Dstarstar_res,Had,tau_h,NoTau
16401,Dstarl,Had,NoTau,NoTau
16402,Had,Dstarl,NoTau,NoTau
16403,Dl,Had,NoTau,NoTau
16404,Had,Dl,NoTau,NoTau
16405,Dstarl,Had,NoTau,NoTau
16406,Had,Dstarl,NoTau,NoTau
16407,Dl,Dstarl,NoTau,NoTau
16408,Had,Had,NoTau,NoTau
16409,Dstarstar_res,Had,tau_h,NoTau
16410,Had,Dstarstar_res,NoTau,NoTau
16411,Dstarstar_res,Had,NoTau,NoTau
16412,Had,Dl,NoTau,NoTau
16413,Dstarstar_res,Had,NoTau,NoTau
16414,Dstarl,Dstarl,NoTau,NoTau
16415,Had,Dstarl,NoTau,NoTau
16416,Had,Dstarl,NoTau,NoTau
16417,Dstarl,Dstarl,NoTau,NoTau
16418,Dstarl,Dstarl,NoTau,NoTau
16419,Dl,Had,NoTau,NoTau
16420,Dstarl,Had,NoTau,NoTau
16421,Dstarl,Dstarl,NoTau,NoTau
16422,Had,Dstarl,NoTau,NoTau
16423,Dstarl,Dstarl,NoTau,NoTau
16424,Had,Dstarl,NoTau,NoTau
16425,Dstarstar_res,Had,NoTau,NoTau
16426,Had,Dstarl,NoTau,NoTau
16427,Dstarl,Dstarstar_res,NoTau,NoTau
16428,Had,Dstarstar_res,NoTau,NoTau
16429,Dl,Had,NoTau,NoTau
16430,Had,Dstarl,NoTau,NoTau
16431,Had,Dl,NoTau,NoTau
16432,Had,Dstarl,NoTau,NoTau
16433,Had,Had,NoTau,NoTau
16434,Dstarl,Had,NoTau,NoTau
16435,Dstarstar_res,Dstarstar_nonres,NoTau,NoTau
16436,Dl,Dl,NoTau,NoTau
16437,Had,Dl,NoTau,NoTau
16438,Had,Dstarl,NoTau,NoTau
16439,Dstarl,Dstarstar_res,NoTau,NoTau
16440,Dstarl,Dl,NoTau,NoTau
16441,Dstarstar_nonres,Had,NoTau,NoTau
16442,Had,Dl,NoTau,NoTau
16443,Dstarl,Had,NoTau,NoTau
16444,Dstarstar_nonres,Had,NoTau,NoTau
16445,Had,Dstarl,NoTau,NoTau
16446,Dstarl,Dl,NoTau,NoTau
16447,Had,Had,NoTau,NoTau
16448,Dstarl,Dstarl,NoTau,NoTau
16449,Dstarstar_res,Had,NoTau,NoTau
16450,Dstarl,Dstarstar_res,NoTau,NoTau
16451,Dstarstar_res,Had,NoTau,NoTau
16452,Dstarl,Dstarl,NoTau,NoTau
16453,Dstarstar_res,Had,NoTau,NoTau
16454,Dstarl,Had,NoTau,NoTau
16455,Had,Dl,NoTau,NoTau
16456,Dl,Dstarl,NoTau,NoTau
16457,Had,Dl,NoTau,NoTau
16458,Had,Dl,NoTau,NoTau
16459,Dl,Had,NoTau,NoTau
16460,Dstartau,Dstarl,tau_h,NoTau
16461,Had,Dstarl,NoTau,NoTau
16462,Dstarstar_res,Dstarl,NoTau,NoTau
16463,Dstarstar_res,Dstarl,NoTau,NoTau
16464,Had,Had,NoTau,NoTau
16465,Had,Dstarl,NoTau,NoTau
16466,Had,Dstarstar_res,NoTau,NoTau
16467,Dstarl,Had,NoTau,NoTau
16468,Dstarstar_res,Dstarstar_res,NoTau,NoTau
16469,Dstarl,Had,NoTau,NoTau
16470,Dstarl,Dl,NoTau,NoTau
16471,Had,Dstarl,NoTau,NoTau
16472,Had,Dstarl,NoTau,NoTau
16473,Had,Dstarstar_res,NoTau,NoTau
16474,Dstartau,Dstarstar_res,tau_e,NoTau
16475,Dstarstar_res,Dstarl,NoTau,NoTau
16476,Had,Dl,NoTau,NoTau
16477,Had,Dl,NoTau,NoTau
16478,Dstarl,Dl,NoTau,NoTau
16479,Dstarl,Had,NoTau,NoTau
16480,Dstarstar_res,Dtau,NoTau,tau_h
16481,Dl,Dstarl,NoTau,NoTau
16482,Dl,Dl,NoTau,NoTau
16483,Dstarl,Dstarl,NoTau,NoTau
16484,Dstarl,Dstarstar_res,NoTau,tau_e
16485,Had,Dstarl,NoTau,NoTau
16486,Dstarl,Had,NoTau,NoTau
16487,Had,Had,NoTau,NoTau
16488,Had,Had,NoTau,NoTau
16489,Dstarstar_res,Dstartau,NoTau,tau_e
16490,Dstarl,Had,NoTau,NoTau
16491,Dstarl,Had,NoTau,NoTau
16492,Had,Had,NoTau,NoTau
16493,Had,Had,NoTau,NoTau
16494,Had,Dl,NoTau,NoTau
16495,Had,Dstarl,NoTau,NoTau
16496,Dtau,Had,tau_h,NoTau
16497,Dstarl,Dstarl,NoTau,NoTau
16498,Had,Had,NoTau,NoTau
16499,Had,Dstarl,NoTau,NoTau
16500,Dtau,Dl,tau_h,NoTau
16501,Dstarl,Had,NoTau,NoTau
16502,Dstarl,Dstarstar_res,NoTau,NoTau
16503,Dstarl,Dstarstar_res,NoTau,tau_h
16504,Dl,Dl,NoTau,NoTau
16505,Had,Dstarl,NoTau,NoTau
16506,Had,Had,NoTau,NoTau
16507,Dstarstar_nonres,Had,NoTau,NoTau
16508,Had,Dl,NoTau,NoTau
16509,Had,Dstarl,NoTau,NoTau
16510,Dstarstar_res,Dstarl,NoTau,NoTau
16511,Had,Dstarl,NoTau,NoTau
16512,Dstarstar_res,Had,NoTau,NoTau
16513,Dstarstar_res,Dl,NoTau,NoTau
16514,Dstarl,Had,NoTau,NoTau
16515,Dl,Had,NoTau,NoTau
16516,Dstarl,Dstarstar_res,NoTau,NoTau
16517,Had,Dstarl,NoTau,NoTau
16518,Had,Dl,NoTau,NoTau
16519,Dl,Had,NoTau,NoTau
16520,Dstartau,Dstarstar_res,tau_h,NoTau
16521,Dstarstar_res,Had,NoTau,NoTau
16522,Dstarl,Dstarstar_res,NoTau,NoTau
16523,Had,Dstartau,NoTau,tau_h
16524,Dl,Had,NoTau,NoTau
16525,Had,Dl,NoTau,NoTau
16526,Dstarstar_res,Had,NoTau,NoTau
16527,Dstarl,Dstarstar_res,NoTau,NoTau
16528,Dl,Dstarstar_nonres,NoTau,NoTau
16529,Dstarl,Had,NoTau,NoTau
16530,Dstarl,Dstarl,NoTau,NoTau
16531,Dl,Had,NoTau,NoTau
16532,Dl,Dstarl,NoTau,NoTau
16533,Had,Dl,NoTau,NoTau
16534,Dstarl,Had,NoTau,NoTau
16535,Dstarl,Had,NoTau,NoTau
16536,Had,Dstarl,NoTau,NoTau
16537,SL,Dl,NoTau,NoTau
16538,Had,Dstarl,NoTau,NoTau
16539,Had,Had,NoTau,NoTau
16540,Dl,Had,NoTau,NoTau
16541,Dstarstar_res,Dstarl,NoTau,NoTau
16542,Had,Dstarl,NoTau,NoTau
16543,Had,Dstarstar_nonres,NoTau,NoTau
16544,Dstarl,Dstarl,NoTau,NoTau
16545,Dstarstar_res,Had,NoTau,NoTau
16546,Dstarl,Dl,NoTau,NoTau
16547,Dstarstar_res,Had,NoTau,NoTau
16548,Dstarstar_res,Had,NoTau,NoTau
16549,Dstarl,Dstarl,NoTau,NoTau
16550,Dstarstar_res,Had,NoTau,NoTau
16551,Had,Dstarstar_nonres,NoTau,NoTau
16552,Had,Dstarl,NoTau,NoTau
16553,Had,Dl,NoTau,NoTau
16554,Dstarl,Dstarl,NoTau,NoTau
16555,Dstarl,Had,NoTau,NoTau
16556,Dstarl,Dstarstar_res,NoTau,NoTau
16557,Dstarstar_res,Dstarl,NoTau,NoTau
16558,Dstarstar_nonres,Had,NoTau,NoTau
16559,Had,Had,NoTau,NoTau
16560,Dstarl,Dl,NoTau,NoTau
16561,Had,Had,NoTau,NoTau
16562,Had,Had,NoTau,NoTau
16563,Dstarstar_res,Had,NoTau,NoTau
16564,Had,Dstarl,NoTau,NoTau
16565,Dstarstar_res,Dstarl,NoTau,NoTau
16566,Had,Dstarl,NoTau,NoTau
16567,Had,Had,NoTau,NoTau
16568,Had,Dstarl,NoTau,NoTau
16569,Had,Dstarstar_nonres,NoTau,NoTau
16570,Dstarl,Dstarl,NoTau,NoTau
16571,Had,Dstarstar_res,NoTau,NoTau
16572,Had,Dstarl,NoTau,NoTau
16573,Had,Dstarl,NoTau,NoTau
16574,Dstarl,Had,NoTau,NoTau
16575,Dl,Had,NoTau,NoTau
16576,Dl,Had,NoTau,NoTau
16577,Had,Had,NoTau,NoTau
16578,Had,Dl,NoTau,NoTau
16579,Dl,Had,NoTau,NoTau
16580,Dstarl,Had,NoTau,NoTau
16581,Dl,Had,NoTau,NoTau
16582,Had,Dstarl,NoTau,NoTau
16583,Dstarstar_res,Had,NoTau,NoTau
16584,Dstartau,Dstarstar_res,tau_h,NoTau
16585,Dl,Had,NoTau,NoTau
16586,Dl,Had,NoTau,NoTau
16587,Had,Dstarstar_res,NoTau,NoTau
16588,Had,Had,NoTau,NoTau
16589,Had,Dstarl,NoTau,NoTau
16590,Dstarl,Dl,NoTau,NoTau
16591,Dstarstar_res,Dstartau,NoTau,tau_h
16592,Dstarl,Had,NoTau,NoTau
16593,Had,Had,NoTau,NoTau
16594,Had,Had,NoTau,NoTau
16595,Dstarl,Dstarl,NoTau,NoTau
16596,Dstarl,Dstarstar_res,NoTau,NoTau
16597,Dstarl,Dstarl,NoTau,NoTau
16598,Dstarl,Had,NoTau,NoTau
16599,Had,Dstarl,NoTau,NoTau
16600,Dstarl,Dl,NoTau,NoTau
16601,Had,Dstarl,NoTau,NoTau
16602,Dstarstar_res,Dl,NoTau,NoTau
16603,Dstarl,Had,NoTau,NoTau
16604,Dstarl,Dstarl,NoTau,NoTau
16605,Dstarl,Dstarl,NoTau,NoTau
16606,Dl,Had,NoTau,NoTau
16607,Dstarl,Had,NoTau,NoTau
16608,Had,Dl,NoTau,NoTau
16609,Dl,Dstarl,NoTau,NoTau
16610,Had,Dstarl,NoTau,NoTau
16611,Dstarl,Dstarstar_res,NoTau,NoTau
16612,Had,Had,NoTau,NoTau
16613,Had,Dstarl,NoTau,NoTau
16614,Dstarl,Had,NoTau,NoTau
16615,Had,Had,NoTau,NoTau
16616,Dl,Had,NoTau,NoTau
16617,Dl,Had,NoTau,NoTau
16618,Had,Had,NoTau,NoTau
16619,Dstarl,Had,NoTau,NoTau
16620,Had,Dstarl,NoTau,NoTau
16621,Dl,Had,NoTau,NoTau
16622,Dl,Had,NoTau,NoTau
16623,Had,Dstarstar_nonres,NoTau,NoTau
16624,Had,Had,NoTau,NoTau
16625,Dstarl,Had,NoTau,NoTau
16626,Dstartau,Dstarl,tau_h,NoTau
16627,Dl,Had,NoTau,NoTau
16628,Dstarstar_nonres,Had,NoTau,NoTau
16629,Had,Dstarstar_res,NoTau,NoTau
16630,Had,Dstarstar_res,NoTau,NoTau
16631,Had,Had,NoTau,NoTau
16632,Dtau,Dstarl,tau_h,NoTau
16633,Dstarl,Dstarl,NoTau,NoTau
16634,Had,Dstarstar_res,NoTau,NoTau
16635,Had,Had,NoTau,NoTau
16636,Had,Dstarl,NoTau,NoTau
16637,Had,Had,NoTau,NoTau
16638,Had,Dstarl,NoTau,NoTau
16639,Dstarl,Dstarl,NoTau,NoTau
16640,Dstarl,Dstarl,NoTau,NoTau
16641,Dstarl,Dstarl,NoTau,NoTau
16642,Dtau,Dstarstar_res,tau_h,NoTau
16643,Had,Had,NoTau,NoTau
16644,Had,Had,NoTau,NoTau
16645,Had,Dstarl,NoTau,NoTau
16646,Dstarstar_res,Had,tau_h,NoTau
16647,Had,Dstarl,NoTau,NoTau
16648,Dstarl,Dstarl,NoTau,NoTau
16649,Dstarl,Dstarstar_res,NoTau,tau_h
16650,Dl,Had,NoTau,NoTau
16651,Had,Dstarl,NoTau,NoTau
16652,Dstarl,Had,NoTau,NoTau
16653,Dl,Dstarstar_nonres,NoTau,NoTau
16654,Dstarl,Had,NoTau,NoTau
16655,Dl,Had,NoTau,NoTau
16656,Dstartau,Had,tau_h,NoTau
16657,Had,Dstarstar_nonres,NoTau,NoTau
16658,Dstarl,Had,NoTau,NoTau
16659,Had,Had,NoTau,NoTau
16660,Dl,Dstarl,NoTau,NoTau
16661,Had,Dstarl,NoTau,NoTau
16662,Dstarstar_res,Had,NoTau,NoTau
16663,Had,Dstarl,NoTau,NoTau
16664,Dstarl,Had,NoTau,NoTau
16665,Dstarstar_res,Dstarl,NoTau,NoTau
16666,Dl,Dstarstar_nonres,NoTau,NoTau
16667,Had,Dstarl,NoTau,NoTau
16668,Dstarstar_res,Had,NoTau,NoTau
16669,Dstarl,Dstarl,NoTau,NoTau
16670,Dstarl,Had,NoTau,NoTau
16671,Had,Had,NoTau,NoTau
16672,Dstarl,Dstarstar_res,NoTau,NoTau
16673,Dstarl,Dstarl,NoTau,NoTau
16674,Dl,Dstarl,NoTau,NoTau
16675,Had,Dstarl,NoTau,NoTau
16676,Dstarstar_res,Had,NoTau,NoTau
16677,Had,Had,NoTau,NoTau
16678,Had,Dstarl,NoTau,NoTau
16679,Dstarstar_res,Dstarstar_nonres,NoTau,NoTau
16680,Dl,Had,NoTau,NoTau
16681,Had,Dstarl,NoTau,NoTau
16682,Dstarl,Had,NoTau,NoTau
16683,Dstarstar_res,Had,NoTau,NoTau
16684,Had,Dstarl,NoTau,NoTau
16685,Had,Dstarstar_res,NoTau,NoTau
16686,Dstarl,Dstarstar_nonres,NoTau,NoTau
16687,Had,Dl,NoTau,NoTau
16688,Dstarl,Dstarl,NoTau,NoTau
16689,Had,Had,NoTau,NoTau
16690,Dl,Dstarstar_res,NoTau,NoTau
16691,Dstarstar_res,Dstarl,NoTau,NoTau
16692,Had,Dstarl,NoTau,NoTau
16693,Had,Dstarl,NoTau,NoTau
16694,Dstarl,Dstarl,NoTau,NoTau
16695,Dstarl,Dstarl,NoTau,NoTau
16696,Dstarl,Dstarl,NoTau,NoTau
16697,Dstarl,Had,NoTau,NoTau
16698,Had,Dstarl,NoTau,NoTau
16699,Dstarl,Dstarstar_res,NoTau,NoTau
16700,Had,Had,NoTau,NoTau
16701,Dstarl,Dstarl,NoTau,NoTau
16702,Dl,Dstarstar_res,NoTau,NoTau
16703,Dl,Dstarl,NoTau,NoTau
16704,Had,Dstarl,NoTau,NoTau
16705,Dstarstar_nonres,Dstarstar_res,NoTau,NoTau
16706,Dstarl,Had,NoTau,NoTau
16707,Had,Had,NoTau,NoTau
16708,Dl,Had,NoTau,NoTau
16709,Had,Dstarl,NoTau,NoTau
16710,Had,Dl,NoTau,NoTau
16711,Had,Had,NoTau,NoTau
16712,Dstarl,Had,NoTau,NoTau
16713,Had,Dstarl,NoTau,NoTau
16714,Had,Had,NoTau,NoTau
16715,Dstarl,Dstarstar_res,NoTau,NoTau
16716,Had,Had,NoTau,NoTau
16717,Dstarl,Had,NoTau,NoTau
16718,Dl,Had,NoTau,NoTau
16719,Dl,Dstarl,NoTau,NoTau
16720,Dl,Dstarstar_res,NoTau,NoTau
16721,Dstarstar_res,Dl,NoTau,NoTau
16722,Dstarl,Had,NoTau,NoTau
16723,Had,Dstarstar_res,NoTau,NoTau
16724,Dstarl,Had,NoTau,NoTau
16725,Dstarl,Had,NoTau,NoTau
16726,Dstarl,Had,NoTau,NoTau
16727,Had,Dstarstar_res,NoTau,NoTau
16728,Had,Dl,NoTau,NoTau
16729,Dstarl,Had,NoTau,NoTau
16730,Had,Dl,NoTau,NoTau
16731,Dstarl,Dstarl,NoTau,NoTau
16732,Dstarl,Had,NoTau,NoTau
16733,Dstarl,Had,NoTau,NoTau
16734,Had,Dl,NoTau,NoTau
16735,Dstarl,Had,NoTau,NoTau
16736,Dstarl,Had,NoTau,NoTau
16737,Dstarstar_res,Dstarl,NoTau,NoTau
16738,Dstarl,Had,NoTau,NoTau
16739,Dstarl,Dstarl,NoTau,NoTau
16740,Had,Had,NoTau,NoTau
16741,Dstarl,Had,NoTau,NoTau
16742,Had,Had,NoTau,NoTau
16743,Dstarstar_res,Dl,NoTau,NoTau
16744,Dstarstar_res,Dstarl,NoTau,NoTau
16745,Had,Dl,NoTau,NoTau
16746,Dstarl,Dstarl,NoTau,NoTau
16747,Dstarl,Had,NoTau,NoTau
16748,Had,Had,NoTau,NoTau
16749,Dl,Had,NoTau,NoTau
16750,Had,Dl,NoTau,NoTau
